name,label
0_0_aug.wav,1.0
0_10_aug.wav,1.0
0_11_aug.wav,1.0
0_12_aug.wav,1.0
0_13_aug.wav,1.0
0_14_aug.wav,1.0
0_15_aug.wav,1.0
0_16_aug.wav,1.0
0_17_aug.wav,1.0
0_18_aug.wav,1.0
0_19_aug.wav,1.0
0_1_aug.wav,1.0
0_20_aug.wav,1.0
0_21_aug.wav,1.0
0_22_aug.wav,1.0
0_23_aug.wav,1.0
0_24_aug.wav,1.0
0_25_aug.wav,1.0
0_26_aug.wav,1.0
0_27_aug.wav,1.0
0_28_aug.wav,1.0
0_29_aug.wav,1.0
0_2_aug.wav,1.0
0_30_aug.wav,1.0
0_31_aug.wav,1.0
0_32_aug.wav,1.0
0_33_aug.wav,1.0
0_34_aug.wav,1.0
0_35_aug.wav,1.0
0_36_aug.wav,1.0
0_37_aug.wav,1.0
0_38_aug.wav,1.0
0_39_aug.wav,1.0
0_3_aug.wav,1.0
0_40_aug.wav,1.0
0_41_aug.wav,1.0
0_42_aug.wav,1.0
0_43_aug.wav,1.0
0_44_aug.wav,1.0
0_45_aug.wav,1.0
0_46_aug.wav,1.0
0_47_aug.wav,1.0
0_48_aug.wav,1.0
0_49_aug.wav,1.0
0_4_aug.wav,1.0
0_5_aug.wav,1.0
0_6_aug.wav,1.0
0_7_aug.wav,1.0
0_8_aug.wav,1.0
0_9_aug.wav,1.0
100_0_aug.wav,1.0
100_10_aug.wav,1.0
100_11_aug.wav,1.0
100_12_aug.wav,1.0
100_13_aug.wav,1.0
100_14_aug.wav,1.0
100_15_aug.wav,1.0
100_16_aug.wav,1.0
100_17_aug.wav,1.0
100_18_aug.wav,1.0
100_19_aug.wav,1.0
100_1_aug.wav,1.0
100_20_aug.wav,1.0
100_21_aug.wav,1.0
100_22_aug.wav,1.0
100_23_aug.wav,1.0
100_24_aug.wav,1.0
100_25_aug.wav,1.0
100_26_aug.wav,1.0
100_27_aug.wav,1.0
100_28_aug.wav,1.0
100_29_aug.wav,1.0
100_2_aug.wav,1.0
100_30_aug.wav,1.0
100_31_aug.wav,1.0
100_32_aug.wav,1.0
